image_filename,class,x_min,y_min,x_max,y_max
Assault006_x264_frames_0015.jpg,Assault,8,10,102,197
Assault006_x264_frames_0016.jpg,Assault,2,9,99,204
Assault006_x264_frames_0017.jpg,Assault,0,14,94,203
Assault006_x264_frames_0020.jpg,Assault,1,10,98,203
Assault006_x264_frames_0021.jpg,Assault,3,12,98,201
Assault006_x264_frames_0031.jpg,Assault,14,101,90,215
Assault006_x264_frames_0032.jpg,Assault,20,105,90,210
Assault006_x264_frames_0037.jpg,Assault,63,74,139,226
Assault006_x264_frames_0038.jpg,Assault,66,74,140,222
Assault006_x264_frames_0039.jpg,Assault,63,69,145,232
Assault006_x264_frames_0040.jpg,Assault,62,69,146,236
Assault006_x264_frames_0041.jpg,Assault,67,74,140,220
Assault006_x264_frames_0042.jpg,Assault,67,75,141,223
Assault006_x264_frames_0043.jpg,Assault,68,74,143,223
Assault006_x264_frames_0044.jpg,Assault,69,74,146,227
Assault006_x264_frames_0050.jpg,Assault,71,77,138,211
Assault006_x264_frames_0052.jpg,Assault,126,80,199,226
Assault006_x264_frames_0052.jpg,Assault,72,78,141,216
Assault006_x264_frames_0053.jpg,Assault,126,123,223,202
Assault006_x264_frames_0054.jpg,Assault,202,74,320,240
Assault006_x264_frames_0055.jpg,Assault,126,79,196,219
Assault006_x264_frames_0056.jpg,Assault,123,102,188,232
Assault006_x264_frames_0057.jpg,Assault,122,79,199,232
Assault006_x264_frames_0060.jpg,Assault,132,80,199,213
Assault006_x264_frames_0061.jpg,Assault,114,82,182,216
Assault006_x264_frames_0062.jpg,Assault,125,71,198,217
Assault006_x264_frames_0064.jpg,Assault,122,77,195,223
Assault006_x264_frames_0064.jpg,Assault,177,56,256,121
Assault006_x264_frames_0065.jpg,Assault,127,76,200,222
Assault006_x264_frames_0068.jpg,Assault,71,79,137,211
Assault006_x264_frames_0077.jpg,Assault,137,27,202,157
Assault006_x264_frames_0082.jpg,Assault,190,59,268,215
Assault006_x264_frames_0089.jpg,Assault,73,81,138,211
Assault007_x264_frames_0000.jpg,Assault,205,44,294,221
Assault007_x264_frames_0000.jpg,Assault,114,0,180,126
Assault007_x264_frames_0001.jpg,Assault,210,47,290,208
Assault007_x264_frames_0001.jpg,Assault,114,0,180,126
Assault007_x264_frames_0002.jpg,Assault,213,50,287,197
Assault007_x264_frames_0002.jpg,Assault,113,0,179,128
Assault007_x264_frames_0003.jpg,Assault,113,0,179,127
Assault007_x264_frames_0004.jpg,Assault,208,46,290,210
Assault007_x264_frames_0004.jpg,Assault,113,0,180,127
Assault007_x264_frames_0005.jpg,Assault,211,48,288,202
Assault007_x264_frames_0005.jpg,Assault,113,0,180,127
Assault007_x264_frames_0006.jpg,Assault,214,51,285,192
Assault007_x264_frames_0006.jpg,Assault,113,0,180,127
Assault007_x264_frames_0007.jpg,Assault,113,0,180,127
Assault007_x264_frames_0008.jpg,Assault,208,45,292,213
Assault007_x264_frames_0008.jpg,Assault,113,0,180,127
Assault007_x264_frames_0009.jpg,Assault,214,48,288,196
Assault007_x264_frames_0009.jpg,Assault,113,0,180,127
Assault007_x264_frames_0010.jpg,Assault,212,48,286,196
Assault007_x264_frames_0010.jpg,Assault,113,0,179,127
Assault007_x264_frames_0011.jpg,Assault,213,48,287,196
Assault007_x264_frames_0011.jpg,Assault,113,0,179,126
Assault007_x264_frames_0012.jpg,Assault,113,0,180,127
Assault007_x264_frames_0013.jpg,Assault,113,0,180,128
Assault007_x264_frames_0014.jpg,Assault,113,0,180,128
Assault007_x264_frames_0015.jpg,Assault,212,48,289,202
Assault007_x264_frames_0015.jpg,Assault,113,0,179,127
Assault007_x264_frames_0016.jpg,Assault,113,0,179,127
Assault007_x264_frames_0017.jpg,Assault,113,0,180,127
Assault007_x264_frames_0018.jpg,Assault,113,0,180,128
Assault007_x264_frames_0019.jpg,Assault,113,0,180,128
Assault007_x264_frames_0020.jpg,Assault,112,0,179,129
Assault007_x264_frames_0021.jpg,Assault,213,52,285,194
Assault007_x264_frames_0021.jpg,Assault,113,0,180,129
Assault007_x264_frames_0022.jpg,Assault,214,52,284,192
Assault007_x264_frames_0022.jpg,Assault,113,0,180,128
Assault007_x264_frames_0023.jpg,Assault,113,0,180,127
Assault007_x264_frames_0024.jpg,Assault,113,0,180,127
Assault007_x264_frames_0025.jpg,Assault,114,0,181,128
Assault007_x264_frames_0026.jpg,Assault,113,0,180,128
Assault007_x264_frames_0027.jpg,Assault,213,48,289,199
Assault007_x264_frames_0027.jpg,Assault,114,0,180,127
Assault007_x264_frames_0028.jpg,Assault,114,0,180,126
Assault007_x264_frames_0029.jpg,Assault,114,0,182,128
Assault007_x264_frames_0030.jpg,Assault,213,50,287,198
Assault007_x264_frames_0030.jpg,Assault,113,0,180,129
Assault007_x264_frames_0031.jpg,Assault,113,0,180,127
Assault007_x264_frames_0032.jpg,Assault,114,0,179,127
Assault007_x264_frames_0033.jpg,Assault,113,0,180,128
Assault007_x264_frames_0034.jpg,Assault,113,0,180,128
Assault007_x264_frames_0035.jpg,Assault,113,0,180,127
Assault007_x264_frames_0036.jpg,Assault,113,0,180,128
Assault007_x264_frames_0037.jpg,Assault,112,0,179,128
Assault007_x264_frames_0038.jpg,Assault,114,0,181,127
Assault007_x264_frames_0039.jpg,Assault,113,0,180,130
Assault007_x264_frames_0040.jpg,Assault,113,0,180,130
Assault007_x264_frames_0041.jpg,Assault,209,49,290,210
Assault007_x264_frames_0041.jpg,Assault,113,0,180,128
Assault007_x264_frames_0042.jpg,Assault,114,0,180,127
Assault007_x264_frames_0044.jpg,Assault,212,51,286,199
Assault007_x264_frames_0044.jpg,Assault,114,0,180,127
Assault007_x264_frames_0045.jpg,Assault,212,51,285,197
Assault007_x264_frames_0045.jpg,Assault,114,0,180,127
Assault007_x264_frames_0046.jpg,Assault,214,51,286,195
Assault007_x264_frames_0047.jpg,Assault,213,49,289,201
Assault007_x264_frames_0048.jpg,Assault,213,52,286,198
Assault007_x264_frames_0050.jpg,Assault,213,49,288,199
Assault007_x264_frames_0050.jpg,Assault,113,0,180,127
Assault007_x264_frames_0051.jpg,Assault,114,0,180,127
Assault007_x264_frames_0052.jpg,Assault,114,0,181,128
Assault007_x264_frames_0053.jpg,Assault,167,60,248,221
Assault007_x264_frames_0054.jpg,Assault,164,60,244,220
Assault007_x264_frames_0055.jpg,Assault,164,57,247,224
Assault007_x264_frames_0055.jpg,Assault,114,0,180,127
Assault007_x264_frames_0057.jpg,Assault,144,0,214,133
Assault007_x264_frames_0058.jpg,Assault,213,52,284,194
Assault007_x264_frames_0058.jpg,Assault,148,0,217,132
Assault007_x264_frames_0059.jpg,Assault,153,0,221,129
Assault007_x264_frames_0060.jpg,Assault,155,0,222,129
Assault007_x264_frames_0062.jpg,Assault,177,51,256,209
Assault007_x264_frames_0063.jpg,Assault,159,0,230,135
Assault007_x264_frames_0064.jpg,Assault,180,54,254,202
Assault007_x264_frames_0065.jpg,Assault,160,0,231,136
Assault007_x264_frames_0066.jpg,Assault,160,48,248,224
Assault007_x264_frames_0067.jpg,Assault,215,52,284,190
Assault007_x264_frames_0068.jpg,Assault,146,29,244,225
Assault007_x264_frames_0069.jpg,Assault,158,48,245,222
Assault007_x264_frames_0069.jpg,Assault,114,0,183,131
Assault007_x264_frames_0070.jpg,Assault,150,23,252,228
Assault007_x264_frames_0071.jpg,Assault,155,39,244,217
Assault007_x264_frames_0072.jpg,Assault,160,47,249,225
Assault007_x264_frames_0072.jpg,Assault,113,0,182,131
Assault007_x264_frames_0073.jpg,Assault,155,29,253,225
Assault007_x264_frames_0074.jpg,Assault,152,21,255,228
Assault007_x264_frames_0075.jpg,Assault,160,50,248,225
Assault007_x264_frames_0075.jpg,Assault,113,0,182,131
Assault007_x264_frames_0076.jpg,Assault,154,30,254,231
Assault007_x264_frames_0077.jpg,Assault,152,17,259,231
Assault007_x264_frames_0078.jpg,Assault,155,21,258,228
Assault007_x264_frames_0079.jpg,Assault,164,49,252,224
Assault007_x264_frames_0079.jpg,Assault,114,0,182,129
Assault007_x264_frames_0080.jpg,Assault,154,28,254,228
Assault007_x264_frames_0081.jpg,Assault,151,19,255,228
Assault007_x264_frames_0082.jpg,Assault,155,23,256,226
Assault007_x264_frames_0083.jpg,Assault,163,52,250,225
Assault007_x264_frames_0083.jpg,Assault,114,0,181,128
Assault007_x264_frames_0084.jpg,Assault,161,43,251,223
Assault007_x264_frames_0084.jpg,Assault,113,0,182,131
Assault007_x264_frames_0085.jpg,Assault,151,13,258,228
Assault007_x264_frames_0086.jpg,Assault,161,43,251,224
Assault007_x264_frames_0086.jpg,Assault,114,0,183,131
Assault007_x264_frames_0087.jpg,Assault,159,38,253,225
Assault007_x264_frames_0087.jpg,Assault,114,0,183,131
Assault007_x264_frames_0088.jpg,Assault,162,40,255,226
Assault007_x264_frames_0088.jpg,Assault,114,0,182,129
Assault007_x264_frames_0089.jpg,Assault,167,58,249,222
Assault007_x264_frames_0089.jpg,Assault,114,0,182,130
Assault008_x264_frames_0003.jpg,Assault,201,28,266,158
Assault008_x264_frames_0006.jpg,Assault,200,27,266,159
Assault008_x264_frames_0007.jpg,Assault,200,28,266,159
Assault008_x264_frames_0009.jpg,Assault,201,28,267,159
Assault008_x264_frames_0010.jpg,Assault,201,28,266,158
Assault008_x264_frames_0011.jpg,Assault,200,27,266,159
Assault008_x264_frames_0012.jpg,Assault,201,27,267,159
Assault008_x264_frames_0013.jpg,Assault,141,40,305,240
Assault008_x264_frames_0014.jpg,Assault,201,28,267,160
Assault008_x264_frames_0015.jpg,Assault,201,27,267,159
Assault008_x264_frames_0016.jpg,Assault,201,27,267,159
Assault008_x264_frames_0017.jpg,Assault,200,28,266,160
Assault008_x264_frames_0018.jpg,Assault,164,124,284,240
Assault008_x264_frames_0018.jpg,Assault,199,26,266,159
Assault008_x264_frames_0029.jpg,Assault,201,28,266,158
Assault008_x264_frames_0030.jpg,Assault,201,28,266,158
Assault008_x264_frames_0031.jpg,Assault,225,19,296,160
Assault008_x264_frames_0032.jpg,Assault,201,28,266,158
Assault008_x264_frames_0033.jpg,Assault,200,28,266,159
Assault008_x264_frames_0034.jpg,Assault,200,28,266,159
Assault008_x264_frames_0035.jpg,Assault,200,28,266,159
Assault008_x264_frames_0038.jpg,Assault,201,28,266,158
Assault008_x264_frames_0039.jpg,Assault,200,28,266,159
Assault008_x264_frames_0041.jpg,Assault,225,19,296,160
Assault008_x264_frames_0044.jpg,Assault,201,28,266,158
Assault008_x264_frames_0045.jpg,Assault,201,27,267,159
Assault008_x264_frames_0046.jpg,Assault,200,27,267,160
Assault008_x264_frames_0047.jpg,Assault,201,28,266,158
Assault008_x264_frames_0048.jpg,Assault,201,28,266,158
Assault008_x264_frames_0049.jpg,Assault,202,28,267,158
Assault008_x264_frames_0052.jpg,Assault,201,28,266,158
Assault008_x264_frames_0053.jpg,Assault,201,28,266,158
Assault008_x264_frames_0054.jpg,Assault,201,28,266,158
Assault008_x264_frames_0055.jpg,Assault,201,28,266,158
Assault008_x264_frames_0057.jpg,Assault,201,27,267,159
Assault008_x264_frames_0058.jpg,Assault,200,28,266,159
Assault008_x264_frames_0059.jpg,Assault,199,27,266,160
Assault008_x264_frames_0060.jpg,Assault,146,45,300,240
Assault008_x264_frames_0061.jpg,Assault,164,78,294,240
Assault008_x264_frames_0062.jpg,Assault,150,48,294,240
Assault008_x264_frames_0063.jpg,Assault,151,49,293,240
Assault008_x264_frames_0064.jpg,Assault,153,50,293,240
Assault008_x264_frames_0065.jpg,Assault,200,28,266,160
Assault008_x264_frames_0066.jpg,Assault,201,27,267,159
Assault008_x264_frames_0067.jpg,Assault,201,28,267,160
Assault008_x264_frames_0068.jpg,Assault,201,28,267,160
Assault008_x264_frames_0069.jpg,Assault,200,28,266,160
Assault008_x264_frames_0070.jpg,Assault,199,27,266,160
Assault008_x264_frames_0071.jpg,Assault,200,28,266,160
Assault008_x264_frames_0072.jpg,Assault,199,26,266,160
Assault008_x264_frames_0073.jpg,Assault,199,26,267,161
Assault008_x264_frames_0074.jpg,Assault,200,27,266,159
Assault008_x264_frames_0075.jpg,Assault,36,30,104,166
Assault008_x264_frames_0075.jpg,Assault,199,28,264,158
Assault008_x264_frames_0076.jpg,Assault,225,19,296,160
Assault008_x264_frames_0077.jpg,Assault,65,54,131,186
Assault008_x264_frames_0077.jpg,Assault,201,28,266,158
Assault008_x264_frames_0079.jpg,Assault,66,25,154,201
Assault008_x264_frames_0079.jpg,Assault,201,28,266,158
Assault008_x264_frames_0080.jpg,Assault,74,70,147,215
Assault008_x264_frames_0080.jpg,Assault,202,28,267,158
Assault008_x264_frames_0081.jpg,Assault,70,74,144,222
Assault008_x264_frames_0082.jpg,Assault,66,79,139,225
Assault008_x264_frames_0083.jpg,Assault,58,86,132,234
Assault008_x264_frames_0083.jpg,Assault,202,27,267,157
Assault008_x264_frames_0084.jpg,Assault,145,41,305,240
Assault008_x264_frames_0084.jpg,Assault,31,27,139,240
Assault008_x264_frames_0085.jpg,Assault,55,84,129,233
Assault008_x264_frames_0086.jpg,Assault,53,38,151,234
Assault008_x264_frames_0086.jpg,Assault,202,28,267,158
Assault008_x264_frames_0086.jpg,Assault,4,15,70,147
Assault008_x264_frames_0087.jpg,Assault,57,64,134,218
Assault008_x264_frames_0088.jpg,Assault,47,48,132,219
Assault008_x264_frames_0089.jpg,Assault,48,71,122,218
Assault009_x264_frames_0001.jpg,Assault,100,20,150,122
Assault009_x264_frames_0004.jpg,Assault,98,21,150,127
Assault009_x264_frames_0010.jpg,Assault,98,20,152,129
Assault009_x264_frames_0015.jpg,Assault,95,15,153,133
Assault009_x264_frames_0033.jpg,Assault,242,47,320,197
Assault009_x264_frames_0034.jpg,Assault,241,47,320,200
Assault009_x264_frames_0042.jpg,Assault,32,67,116,135
Assault009_x264_frames_0044.jpg,Assault,148,8,213,138
Assault009_x264_frames_0057.jpg,Assault,216,109,308,240
Assault009_x264_frames_0058.jpg,Assault,67,61,177,226
Assault009_x264_frames_0060.jpg,Assault,0,16,216,240
Assault009_x264_frames_0061.jpg,Assault,28,43,98,182
Assault009_x264_frames_0070.jpg,Assault,145,19,238,206
Assault009_x264_frames_0072.jpg,Assault,205,48,298,234
Assault009_x264_frames_0075.jpg,Assault,161,22,247,92
Assault009_x264_frames_0076.jpg,Assault,134,13,229,204
Assault009_x264_frames_0077.jpg,Assault,127,12,223,203
Assault009_x264_frames_0078.jpg,Assault,120,9,217,202
Assault009_x264_frames_0079.jpg,Assault,112,13,200,189
Assault009_x264_frames_0079.jpg,Assault,182,36,281,117
Assault009_x264_frames_0081.jpg,Assault,109,12,199,192
Assault009_x264_frames_0082.jpg,Assault,110,14,197,187
Assault009_x264_frames_0083.jpg,Assault,114,18,193,176
Assault009_x264_frames_0084.jpg,Assault,111,14,194,180
Assault010_x264_frames_0068.jpg,Assault,258,21,320,153
Assault011_x264_frames_0001.jpg,Assault,164,100,232,236
Assault011_x264_frames_0002.jpg,Assault,156,89,230,237
Assault011_x264_frames_0002.jpg,Assault,86,58,143,172
Assault011_x264_frames_0005.jpg,Assault,62,47,142,207
Assault011_x264_frames_0007.jpg,Assault,59,0,289,240
Assault011_x264_frames_0008.jpg,Assault,48,38,149,240
Assault011_x264_frames_0009.jpg,Assault,43,85,124,240
Assault011_x264_frames_0016.jpg,Assault,12,59,102,239
Assault011_x264_frames_0018.jpg,Assault,47,83,118,224
Assault011_x264_frames_0020.jpg,Assault,62,50,138,202
Assault011_x264_frames_0021.jpg,Assault,66,54,135,192
Assault011_x264_frames_0025.jpg,Assault,65,20,138,166
Assault011_x264_frames_0026.jpg,Assault,82,19,152,159
Assault011_x264_frames_0027.jpg,Assault,88,20,154,151
Assault011_x264_frames_0042.jpg,Assault,210,92,286,240
Assault011_x264_frames_0043.jpg,Assault,210,92,286,240
Assault011_x264_frames_0044.jpg,Assault,212,98,285,240
Assault011_x264_frames_0045.jpg,Assault,211,95,285,240
Assault011_x264_frames_0046.jpg,Assault,210,93,285,240
Assault011_x264_frames_0050.jpg,Assault,210,93,285,240
Assault011_x264_frames_0051.jpg,Assault,212,99,284,240
Assault011_x264_frames_0052.jpg,Assault,212,100,284,240
Assault011_x264_frames_0059.jpg,Assault,212,91,289,240
Assault011_x264_frames_0061.jpg,Assault,212,97,283,240
Assault011_x264_frames_0072.jpg,Assault,210,91,287,240
Assault011_x264_frames_0073.jpg,Assault,209,95,284,240
Assault011_x264_frames_0074.jpg,Assault,210,97,285,240
Assault011_x264_frames_0075.jpg,Assault,213,94,285,238
Assault011_x264_frames_0075.jpg,Assault,50,40,146,232
Assault011_x264_frames_0076.jpg,Assault,50,40,150,240
Assault011_x264_frames_0082.jpg,Assault,53,83,130,237
Assault011_x264_frames_0084.jpg,Assault,82,17,161,175
Assault011_x264_frames_0085.jpg,Assault,94,66,148,175
Assault011_x264_frames_0086.jpg,Assault,86,22,155,160
Assault012_x264_frames_0000.jpg,Assault,88,55,155,189
Assault012_x264_frames_0001.jpg,Assault,88,55,155,189
Assault012_x264_frames_0002.jpg,Assault,88,55,155,189
Assault012_x264_frames_0003.jpg,Assault,168,29,274,188
Assault012_x264_frames_0010.jpg,Assault,212,103,282,240
Assault012_x264_frames_0012.jpg,Assault,189,77,254,207
Assault012_x264_frames_0013.jpg,Assault,182,70,248,201
Assault012_x264_frames_0016.jpg,Assault,153,18,225,163
Assault012_x264_frames_0035.jpg,Assault,129,122,229,204
Assault012_x264_frames_0035.jpg,Assault,146,0,212,123
Assault012_x264_frames_0036.jpg,Assault,120,105,205,174
Assault012_x264_frames_0037.jpg,Assault,114,90,193,240
Assault012_x264_frames_0038.jpg,Assault,103,73,175,218
Assault012_x264_frames_0039.jpg,Assault,98,64,168,204
Assault012_x264_frames_0040.jpg,Assault,95,57,161,190
Assault012_x264_frames_0041.jpg,Assault,86,51,153,184
Assault012_x264_frames_0043.jpg,Assault,79,36,134,147
Assault012_x264_frames_0071.jpg,Assault,63,125,171,240
Assault013_x264_frames_0005.jpg,Assault,5,34,95,213
Assault013_x264_frames_0006.jpg,Assault,4,32,99,223
Assault013_x264_frames_0007.jpg,Assault,0,23,103,229
Assault013_x264_frames_0008.jpg,Assault,4,31,99,220
Assault013_x264_frames_0009.jpg,Assault,2,26,101,225
Assault013_x264_frames_0010.jpg,Assault,2,22,102,223
Assault013_x264_frames_0011.jpg,Assault,6,29,98,213
Assault013_x264_frames_0012.jpg,Assault,2,24,101,223
Assault013_x264_frames_0013.jpg,Assault,4,28,100,220
Assault013_x264_frames_0014.jpg,Assault,0,21,104,228
Assault013_x264_frames_0016.jpg,Assault,3,27,100,221
Assault013_x264_frames_0017.jpg,Assault,2,27,101,226
Assault013_x264_frames_0018.jpg,Assault,6,31,99,217
Assault013_x264_frames_0019.jpg,Assault,7,31,98,213
Assault013_x264_frames_0020.jpg,Assault,7,32,97,212
Assault013_x264_frames_0021.jpg,Assault,7,35,94,209
Assault013_x264_frames_0024.jpg,Assault,8,33,97,211
Assault013_x264_frames_0025.jpg,Assault,19,43,95,194
Assault013_x264_frames_0027.jpg,Assault,22,41,95,187
Assault013_x264_frames_0030.jpg,Assault,25,41,93,177
Assault013_x264_frames_0031.jpg,Assault,31,41,98,175
Assault013_x264_frames_0038.jpg,Assault,34,42,99,171
Assault013_x264_frames_0070.jpg,Assault,201,21,317,117
Assault013_x264_frames_0071.jpg,Assault,2,35,101,234
Assault013_x264_frames_0072.jpg,Assault,0,30,103,236
Assault013_x264_frames_0073.jpg,Assault,3,36,100,230
Assault013_x264_frames_0074.jpg,Assault,170,49,236,181
Assault015_x264_frames_0000.jpg,Assault,216,22,293,175
Assault015_x264_frames_0001.jpg,Assault,211,19,289,175
Assault015_x264_frames_0002.jpg,Assault,211,20,289,176
Assault015_x264_frames_0007.jpg,Assault,210,19,289,177
Assault015_x264_frames_0008.jpg,Assault,209,18,290,179
Assault015_x264_frames_0014.jpg,Assault,217,45,283,177
Assault015_x264_frames_0015.jpg,Assault,215,47,281,178
Assault015_x264_frames_0016.jpg,Assault,225,101,297,240
Assault015_x264_frames_0016.jpg,Assault,51,69,140,240
Assault015_x264_frames_0018.jpg,Assault,74,77,159,240
Assault015_x264_frames_0018.jpg,Assault,215,60,309,240
Assault015_x264_frames_0019.jpg,Assault,218,68,308,240
Assault015_x264_frames_0022.jpg,Assault,151,90,229,240
Assault015_x264_frames_0025.jpg,Assault,213,59,308,240
Assault015_x264_frames_0029.jpg,Assault,151,91,228,240
Assault015_x264_frames_0030.jpg,Assault,151,91,228,240
Assault015_x264_frames_0030.jpg,Assault,216,48,281,178
Assault015_x264_frames_0032.jpg,Assault,152,91,230,240
Assault015_x264_frames_0032.jpg,Assault,216,52,282,184
Assault015_x264_frames_0033.jpg,Assault,152,91,230,240
Assault015_x264_frames_0033.jpg,Assault,217,55,283,186
Assault015_x264_frames_0036.jpg,Assault,215,64,307,240
Assault015_x264_frames_0037.jpg,Assault,216,67,305,240
Assault015_x264_frames_0041.jpg,Assault,160,109,226,240
Assault015_x264_frames_0088.jpg,Assault,214,21,291,175
Assault015_x264_frames_0089.jpg,Assault,196,64,264,200
Assault016_x264_frames_0041.jpg,Assault,224,88,290,219
Assault016_x264_frames_0061.jpg,Assault,222,82,290,219
Assault016_x264_frames_0063.jpg,Assault,191,64,311,240
Assault016_x264_frames_0073.jpg,Assault,2,41,77,191
Assault017_x264_frames_0002.jpg,Assault,140,0,204,124
Assault017_x264_frames_0003.jpg,Assault,140,0,204,124
Assault017_x264_frames_0004.jpg,Assault,140,0,204,124
Assault017_x264_frames_0005.jpg,Assault,140,0,204,124
Assault017_x264_frames_0008.jpg,Assault,140,0,204,124
Assault017_x264_frames_0009.jpg,Assault,228,101,320,240
Assault017_x264_frames_0010.jpg,Assault,140,0,204,124
Assault017_x264_frames_0011.jpg,Assault,99,0,177,149
Assault017_x264_frames_0013.jpg,Assault,140,0,204,124
Assault017_x264_frames_0016.jpg,Assault,138,0,203,126
Assault017_x264_frames_0017.jpg,Assault,137,0,202,126
Assault017_x264_frames_0018.jpg,Assault,140,0,204,124
Assault017_x264_frames_0020.jpg,Assault,100,0,175,144
Assault017_x264_frames_0021.jpg,Assault,102,0,181,150
Assault017_x264_frames_0022.jpg,Assault,101,0,179,150
Assault017_x264_frames_0023.jpg,Assault,101,0,180,151
Assault017_x264_frames_0024.jpg,Assault,103,0,183,152
Assault017_x264_frames_0025.jpg,Assault,100,0,181,153
Assault017_x264_frames_0026.jpg,Assault,99,0,178,150
Assault017_x264_frames_0027.jpg,Assault,138,0,203,126
Assault017_x264_frames_0028.jpg,Assault,138,0,203,126
Assault017_x264_frames_0029.jpg,Assault,140,0,204,124
Assault017_x264_frames_0030.jpg,Assault,99,0,175,147
Assault017_x264_frames_0031.jpg,Assault,99,0,176,148
Assault017_x264_frames_0032.jpg,Assault,100,0,178,149
Assault017_x264_frames_0033.jpg,Assault,99,0,178,151
Assault017_x264_frames_0034.jpg,Assault,140,0,204,124
Assault017_x264_frames_0035.jpg,Assault,140,0,204,124
Assault017_x264_frames_0036.jpg,Assault,99,0,176,147
Assault017_x264_frames_0037.jpg,Assault,98,0,177,149
Assault017_x264_frames_0040.jpg,Assault,104,0,183,151
Assault017_x264_frames_0041.jpg,Assault,101,0,181,150
Assault017_x264_frames_0044.jpg,Assault,100,0,181,153
Assault017_x264_frames_0046.jpg,Assault,98,0,174,147
Assault017_x264_frames_0047.jpg,Assault,157,115,283,240
Assault017_x264_frames_0048.jpg,Assault,133,0,198,126
Assault017_x264_frames_0050.jpg,Assault,98,0,175,147
Assault017_x264_frames_0052.jpg,Assault,95,0,172,146
Assault017_x264_frames_0054.jpg,Assault,100,0,179,150
Assault017_x264_frames_0055.jpg,Assault,100,0,178,149
Assault017_x264_frames_0056.jpg,Assault,140,0,204,124
Assault017_x264_frames_0057.jpg,Assault,99,0,178,150
Assault017_x264_frames_0058.jpg,Assault,100,0,179,150
Assault017_x264_frames_0059.jpg,Assault,102,0,182,152
Assault017_x264_frames_0060.jpg,Assault,97,0,173,147
Assault017_x264_frames_0061.jpg,Assault,100,0,180,152
Assault017_x264_frames_0062.jpg,Assault,100,0,181,153
Assault017_x264_frames_0063.jpg,Assault,100,0,181,153
Assault017_x264_frames_0064.jpg,Assault,99,0,177,148
Assault017_x264_frames_0065.jpg,Assault,99,0,178,150
Assault017_x264_frames_0066.jpg,Assault,103,0,183,152
Assault017_x264_frames_0067.jpg,Assault,101,0,179,148
Assault017_x264_frames_0068.jpg,Assault,99,0,177,149
Assault017_x264_frames_0069.jpg,Assault,99,0,178,150
Assault017_x264_frames_0070.jpg,Assault,100,0,179,150
Assault017_x264_frames_0071.jpg,Assault,100,0,179,150
Assault017_x264_frames_0074.jpg,Assault,100,0,181,153
Assault017_x264_frames_0075.jpg,Assault,148,0,212,124
Assault017_x264_frames_0076.jpg,Assault,100,0,181,153
Assault017_x264_frames_0077.jpg,Assault,102,0,180,148
Assault017_x264_frames_0078.jpg,Assault,100,0,181,153
Assault017_x264_frames_0078.jpg,Assault,175,0,241,128
Assault017_x264_frames_0079.jpg,Assault,100,0,179,150
Assault017_x264_frames_0079.jpg,Assault,178,0,244,130
Assault017_x264_frames_0080.jpg,Assault,100,0,175,146
Assault017_x264_frames_0080.jpg,Assault,179,0,245,131
Assault017_x264_frames_0081.jpg,Assault,101,0,178,148
Assault017_x264_frames_0081.jpg,Assault,178,0,244,131
Assault017_x264_frames_0082.jpg,Assault,100,0,179,150
Assault017_x264_frames_0082.jpg,Assault,174,0,240,129
Assault017_x264_frames_0083.jpg,Assault,100,0,179,150
Assault017_x264_frames_0084.jpg,Assault,100,0,178,149
Assault017_x264_frames_0084.jpg,Assault,169,0,234,126
Assault017_x264_frames_0085.jpg,Assault,169,0,234,126
Assault017_x264_frames_0086.jpg,Assault,170,0,236,127
Assault017_x264_frames_0087.jpg,Assault,100,0,181,153
Assault017_x264_frames_0087.jpg,Assault,169,0,234,126
Assault017_x264_frames_0088.jpg,Assault,103,0,183,152
Assault017_x264_frames_0088.jpg,Assault,167,0,232,126
Assault017_x264_frames_0089.jpg,Assault,100,0,180,152
Assault017_x264_frames_0089.jpg,Assault,169,0,234,126
Assault019_x264_frames_0005.jpg,Assault,76,24,180,233
Assault019_x264_frames_0006.jpg,Assault,74,24,177,231
Assault019_x264_frames_0007.jpg,Assault,75,23,179,231
Assault019_x264_frames_0008.jpg,Assault,75,22,178,229
Assault019_x264_frames_0009.jpg,Assault,74,24,177,230
Assault019_x264_frames_0010.jpg,Assault,71,23,172,225
Assault019_x264_frames_0011.jpg,Assault,257,90,320,231
Assault019_x264_frames_0011.jpg,Assault,71,23,172,225
Assault019_x264_frames_0012.jpg,Assault,73,25,174,227
Assault019_x264_frames_0013.jpg,Assault,74,22,178,231
Assault019_x264_frames_0014.jpg,Assault,71,23,172,225
Assault019_x264_frames_0015.jpg,Assault,74,24,174,225
Assault019_x264_frames_0017.jpg,Assault,258,92,320,231
Assault019_x264_frames_0017.jpg,Assault,79,24,181,229
Assault019_x264_frames_0018.jpg,Assault,77,23,180,230
Assault019_x264_frames_0019.jpg,Assault,77,24,180,230
Assault019_x264_frames_0020.jpg,Assault,76,24,180,232
Assault019_x264_frames_0021.jpg,Assault,76,22,181,232
Assault019_x264_frames_0022.jpg,Assault,77,23,180,230
Assault019_x264_frames_0023.jpg,Assault,78,25,179,227
Assault019_x264_frames_0024.jpg,Assault,73,26,175,230
Assault019_x264_frames_0025.jpg,Assault,75,26,177,231
Assault019_x264_frames_0026.jpg,Assault,77,24,180,230
Assault019_x264_frames_0027.jpg,Assault,75,24,177,229
Assault019_x264_frames_0028.jpg,Assault,76,24,177,227
Assault019_x264_frames_0028.jpg,Assault,262,90,320,221
